"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1877038298868162684","Wed Jan 08 17:02:58 +0000 2025","2","Timnas Indonesia jadi tim kelima yang ditangani Patrick Kluivert. Bagaimana statistik Kluivert di empat tim sebelumnya? https://t.co/5OrksnTlzp","1877038298868162684","","","in","Jakarta","0","2","0","https://x.com/detiksport/status/1877038298868162684","135783107","detiksport"
"1877038022455161081","Wed Jan 08 17:01:52 +0000 2025","1","Patrick Kluivert mengaku mengenal Ketua Umum PSSI Erick Thohir sejak satu tahun lalu di Qatar. Begini kata Kluivert! https://t.co/Mwj5QT5mun","1877038022455161081","","","in","Jakarta","0","1","0","https://x.com/detiksport/status/1877038022455161081","135783107","detiksport"
"1877038010409046486","Wed Jan 08 17:01:50 +0000 2025","0","Pertemuan dengan Patrick Kluivert ternyata sudah dimulai sejak Piala Asia 2024 Qatar. Kluivert ditemani manajernya Soufian Asafiati berkesempatan berbicara dengan Erick Thohir Ketua PSSI setelah menyaksikan pertandingan Indonesia. Mike Verweij (De Telegraaf) https://t.co/YI4ceGE4MO","1877038010409046486","https://pbs.twimg.com/media/GgyUH14aMAIH1iA.jpg","","in","Cisauk","2","0","0","https://x.com/bugfc_official/status/1877038010409046486","1538233228859146241","bugfc_official"
"1877038007376625672","Wed Jan 08 17:01:49 +0000 2025","14","Patrick Kluivert tahu betul bahwa Timnas Indonesia punya potensi ke Piala Dunia 2026. Dia mau memastikan hal tersebut bisa terwujud. https://t.co/coNTxaOf6i","1877038007376625672","","","in","Jakarta","0","1","1","https://x.com/detiksport/status/1877038007376625672","135783107","detiksport"
"1877037603905564775","Wed Jan 08 17:00:13 +0000 2025","0","Patrick Kluivert Ungkap Alasan Jadikan Alex Pastoor dan Denny Landzaat Sebagai Asisten Tangani Timnas Indonesia https://t.co/HH3w2rW9WI","1877037603905564775","","","in","Jakarta","0","0","0","https://x.com/Beritasatu/status/1877037603905564775","154102750","Beritasatu"
"1877036833395052554","Wed Jan 08 16:57:09 +0000 2025","1","Pelatih baru Timnas Indonesia Patrick Kluivert mengutarakan bahwa menjadi bagian dari Merah Putih adalah sebuah privilese dan tanggung jawab luar biasa. &lt; #PatrickKluivert #TimnasIndonesia https://t.co/eX9AgjlTir","1877036833395052554","","","in","Jakarta","1","0","1","https://x.com/kompascom/status/1877036833395052554","23343960","kompascom"
"1877036456469733713","Wed Jan 08 16:55:39 +0000 2025","2","Wakil Ketua Komisi X DPR Lalu Hadrian Irfani berharap pelatih baru Timnas Indonesia Patrick Kluivert dapat melanjutkan fondasi yang telah dibangun pelatih timnas sebelumnya Shin Tae-yong (STY). &lt; #PatrickKluivert #TimnasIndonesia https://t.co/BODoBCvBB2","1877036456469733713","","","in","Jakarta","0","0","0","https://x.com/kompascom/status/1877036456469733713","23343960","kompascom"
"1876894509461594400","Wed Jan 08 16:55:04 +0000 2025","0","@mnaufalrh @selalusenin wow wow tahu darimana Patrick Kluivert acuh sama keluarganya? Kemakan opini Pandji kah?","1877036307504845134","","mnaufalrh","in","","0","1","0","https://x.com/whendarkness_/status/1877036307504845134","1455248025492725766","whendarkness_"
"1877036192752881818","Wed Jan 08 16:54:36 +0000 2025","0","PSSI sadar tentang risiko finansial atau hujatan akibat memecat pelatih Shin Tae-yong. Timnas Indonesia kini membuka lembar baru bersama Patrick Kluivert. &lt; #PatrickKluivert #TimnasIndonesia https://t.co/icjaBqXNSG","1877036192752881818","","","in","Jakarta","0","0","1","https://x.com/kompascom/status/1877036192752881818","23343960","kompascom"
"1877035946358562985","Wed Jan 08 16:53:37 +0000 2025","0","PSSI resmi menunjuk Patrick Kluivert menjadi pelatih timnas Indonesia untuk menggantikan Shin Tae-yong (STY) Rabu (8/1/2025). &lt; #PatrickKluivert #TimnasIndonesia https://t.co/6MAQ4RMb3G","1877035946358562985","","","in","Jakarta","0","1","0","https://x.com/kompascom/status/1877035946358562985","23343960","kompascom"
"1877008718292029841","Wed Jan 08 16:52:15 +0000 2025","6","@SiaranBolaLive suudzon bgt ini akun bola terlalu berlebihan takutnya mlh menimbulkan kebencian. kecurigaanmu ngga bakal bikin sty itu balik lagi percuma paham ngga sih. lagian patrick kluivert itukan emg legend jadi ya wajar aja dihormati wartawan bola.","1877035599837712647","","SiaranBolaLive","in","","0","2","0","https://x.com/sansgasi/status/1877035599837712647","1447134388848775169","sansgasi"
"1877035493004570631","Wed Jan 08 16:51:49 +0000 2025","1","Klo dimisalkan sbuah keluarga timnas adlah Ibunya supporter timnas ini anak2ny nah Patrick Kluivert ini jd kyk bapak tiri sdangkan STY tentu sj adlh si bapak kandung. Karna Ibu sama Bapak sdh cerai si anak2 hrs bisa nerima khadiran si bapak tiri ini. Suka atau tidak suka.","1877035493004570631","","","in","East Java, Indonesia","1","0","0","https://x.com/free_deny/status/1877035493004570631","228356586","free_deny"
"1877034729993638251","Wed Jan 08 16:48:47 +0000 2025","0","Ketika yg jadi highlight adalah karirnya ketika menjadi pemain bukan karirnya sebagai pelatih. Selamat datang Patrick Kluivert! Cuan cuan lah para elit itu ","1877034729993638251","","","in","Indonesia","0","0","0","https://x.com/ocehan_fajar/status/1877034729993638251","1783446700683878400","ocehan_fajar"
"1877034539903758526","Wed Jan 08 16:48:02 +0000 2025","0","PSSI melalui Instagram dan websitenya telah mengumumkan pelatih baru Timnas Indonesia pada Rabu (8/1/2025) siang tadi. Sosok baru ini adalah Patrick Kluivert menggantikan coach Shin Tae-yong yang sudah resmi diberhentikan dari jabatannya pada Senin (6/1/2025) kemarin. PSSI https://t.co/hPCXWZ1kAs","1877034539903758526","https://pbs.twimg.com/media/GgyQ901aMAA5PUR.jpg","","in","Tangerang, Banten","0","1","0","https://x.com/AboutTNG/status/1877034539903758526","2818687488","AboutTNG"
"1877034403395674570","Wed Jan 08 16:47:30 +0000 2025","101","Patrick Kluivert bakal bisa begini gak sama anak asuhnya? https://t.co/YuQS7f2EHV","1877034403395674570","https://pbs.twimg.com/ext_tw_video_thumb/1877034226383728640/pu/img/VnVHP4SvWFQPGuPr.jpg","","in","Indonesia","2","3","10","https://x.com/PantauManCity/status/1877034403395674570","530972214","PantauManCity"
"1876971626140422573","Wed Jan 08 16:45:57 +0000 2025","0","@idextratime @lequipe Wah bahaya nih lawannya Patrick Kluivert","1877034017112871118","","idextratime","in","","0","0","0","https://x.com/hijabilov/status/1877034017112871118","1637495901261553666","hijabilov"
"1877033574932619319","Wed Jan 08 16:44:12 +0000 2025","0","Patrick Kluivert has my support from now on. Kalo sampe gagal gaakan salahin beliau dan jajaran apalagi pemain tp salah federasi ET &amp; Exco nya","1877033574932619319","","","in","","0","0","0","https://x.com/Robyazidni/status/1877033574932619319","169447965","Robyazidni"
"1877032926304498118","Wed Jan 08 16:41:37 +0000 2025","8","wajar ini mah mees besar di belanda. yakali gak suka patrick kluivert yg notabenenya pemain legend belands ada² aje nih fans timnas wkwk","1877032926304498118","","","in","","0","0","0","https://x.com/udahpipis/status/1877032926304498118","985011008249905152","udahpipis"
"1877028194991190085","Wed Jan 08 16:40:44 +0000 2025","13","@GIBOLofficial Enggak ada yg perlu di heranin Patrick Kluivert ini pemain top terutama di Belanda jadi wajar kalo perjalanan karier nya akan banyak media yg menyoroti bahkan di Belanda sendiri udah jadi headline khusus. Jadi lu sebagai admin jgn terlalu norak dan tolol!","1877032701200392400","","GIBOLofficial","in","Medan Kota, Indonesia","0","2","0","https://x.com/shadowculer/status/1877032701200392400","1459180406629036033","shadowculer"
"1877032442361454854","Wed Jan 08 16:39:42 +0000 2025","0","Perkenalan tanpa pandang rekam jejak. Patrick Kluivert mengaku mengenal Ketua Umum PSSI Erick Thohir sejak satu tahun lalu di Qatar. Begini kata Kluivert! #KluivertOut https://t.co/ZfbLRjqCHO","1877032442361454854","","","in","Mataram Raya, NTB","0","0","0","https://x.com/arminsunardi/status/1877032442361454854","852219145701793853","arminsunardi"
